session_id,title,volume_proposed_m,volume_audited_m,difference_m,audit_status,source_sheet,source_row,age_band,periodization_compatibility,profile,session_type,objective,zone_intention_raw,zones,styles,materials,skills,load_pse,block_count,machine_status,app_selectable,selection_features,adaptation_rules,schema_version
RKF-16-17-EST-26,100 Race Architecture,5000,5000,0,OK — EXATO,Treinos_16_17_Estilos,27,16–17,ATR / compatível com motor de fase,"50/100 estilos: A3, AN1, AN2, tolerância ao lactato, perna, contraste e transferência",Anaeróbio,"50/100 estilos: A3, AN1, AN2, tolerância ao lactato, perna, contraste e transferência",,AN2|AN1|A3|A1,,,Perna,,8,READY_WHOLE|BLOCKS_EXACT,YES,"age=16–17;profile=50/100 estilos: A3, AN1, AN2, tolerância ao lactato, perna, contraste e transferência;type=Anaeróbio;zones=AN2|AN1|A3|A1;styles=NA;skills=Perna","Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-16-17-EST-27,50 Race Quality,4600,4600,0,OK — EXATO,Treinos_16_17_Estilos,28,16–17,ATR / compatível com motor de fase,"50/100 estilos: A3, AN1, AN2, tolerância ao lactato, perna, contraste e transferência",Anaeróbio,"50/100 estilos: A3, AN1, AN2, tolerância ao lactato, perna, contraste e transferência",,AN2|AN1|A3|A1,,,Breakout|Perna,,9,READY_WHOLE|BLOCKS_EXACT,YES,"age=16–17;profile=50/100 estilos: A3, AN1, AN2, tolerância ao lactato, perna, contraste e transferência;type=Anaeróbio;zones=AN2|AN1|A3|A1;styles=NA;skills=Breakout|Perna","Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-16-17-EST-28,100 Style Lactate Tolerance,4800,4800,0,OK — EXATO,Treinos_16_17_Estilos,29,16–17,ATR / compatível com motor de fase,"50/100 estilos: A3, AN1, AN2, tolerância ao lactato, perna, contraste e transferência",Anaeróbio,"50/100 estilos: A3, AN1, AN2, tolerância ao lactato, perna, contraste e transferência",,AN2|AN1|A3|A1,,,Perna,,9,READY_WHOLE|BLOCKS_EXACT,YES,"age=16–17;profile=50/100 estilos: A3, AN1, AN2, tolerância ao lactato, perna, contraste e transferência;type=Anaeróbio;zones=AN2|AN1|A3|A1;styles=NA;skills=Perna","Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-16-17-EST-29,Style Sprint Contrast Challenge,5200,5200,0,OK — EXATO,Treinos_16_17_Estilos,30,16–17,ATR / compatível com motor de fase,"50/100 estilos: A3, AN1, AN2, tolerância ao lactato, perna, contraste e transferência",Velocidade,"50/100 estilos: A3, AN1, AN2, tolerância ao lactato, perna, contraste e transferência",,AN2|AN1|A3|A1,,Paraquedas,Perna,,10,READY_WHOLE|BLOCKS_EXACT,YES,"age=16–17;profile=50/100 estilos: A3, AN1, AN2, tolerância ao lactato, perna, contraste e transferência;type=Velocidade;zones=AN2|AN1|A3|A1;styles=NA;skills=Perna","Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-16-17-EST-30,RKF 50/100 Stroke Performance,5200,5200,0,OK — EXATO,Treinos_16_17_Estilos,31,16–17,ATR / compatível com motor de fase,"50/100 estilos: A3, AN1, AN2, tolerância ao lactato, perna, contraste e transferência",Anaeróbio,"50/100 estilos: A3, AN1, AN2, tolerância ao lactato, perna, contraste e transferência",,AN2|AN1|A3|A2|A1,Livre/Crawl,Palmar|Pé de pato|Paraquedas,Perna|Coordenação,,10,READY_WHOLE|BLOCKS_EXACT,YES,"age=16–17;profile=50/100 estilos: A3, AN1, AN2, tolerância ao lactato, perna, contraste e transferência;type=Anaeróbio;zones=AN2|AN1|A3|A2|A1;styles=Livre/Crawl;skills=Perna|Coordenação","Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-18+-FUN-01,Aerobic Power Foundation,8400,8400,0,OK — EXATO,Treinos_18_Mais_Fundo,2,18+,ATR / compatível com motor de fase,"Rendimento 18+ fundo: 400/800/1500 livre; densidade aeróbica, A2/A3, race pace, força, perna e velocidade sob fadiga",Técnica/Fundamentos,"Rendimento 18+ fundo: 400/800/1500 livre; densidade aeróbica, A2/A3, race pace, força, perna e velocidade sob fadiga",,A3|A2|A1,Livre/Crawl|Costas,Palmar,Scull|Braçadas|Perna,,7,READY_WHOLE|BLOCKS_EXACT,YES,"age=18+;profile=Rendimento 18+ fundo: 400/800/1500 livre; densidade aeróbica, A2/A3, race pace, força, perna e velocidade sob fadiga;type=Técnica/Fundamentos;zones=A3|A2|A1;styles=Livre/Crawl|Costas;skills=Scull|Braçadas|Perna","Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-18+-FUN-02,8×400 Aerobic Quality,8000,8000,0,OK — EXATO,Treinos_18_Mais_Fundo,3,18+,ATR / compatível com motor de fase,"Rendimento 18+ fundo: 400/800/1500 livre; densidade aeróbica, A2/A3, race pace, força, perna e velocidade sob fadiga",Técnica/Fundamentos,"Rendimento 18+ fundo: 400/800/1500 livre; densidade aeróbica, A2/A3, race pace, força, perna e velocidade sob fadiga",,A3|A2|A1,Livre/Crawl,Palmar,Braçadas|Perna,,8,READY_WHOLE|BLOCKS_EXACT,YES,"age=18+;profile=Rendimento 18+ fundo: 400/800/1500 livre; densidade aeróbica, A2/A3, race pace, força, perna e velocidade sob fadiga;type=Técnica/Fundamentos;zones=A3|A2|A1;styles=Livre/Crawl;skills=Braçadas|Perna","Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-18+-FUN-03,2×1500 + fechamento,8400,8400,0,OK — EXATO,Treinos_18_Mais_Fundo,4,18+,ATR / compatível com motor de fase,"Rendimento 18+ fundo: 400/800/1500 livre; densidade aeróbica, A2/A3, race pace, força, perna e velocidade sob fadiga",Técnica/Fundamentos,"Rendimento 18+ fundo: 400/800/1500 livre; densidade aeróbica, A2/A3, race pace, força, perna e velocidade sob fadiga",,A3|A2|A1,Livre/Crawl,,Perna,,9,READY_WHOLE|BLOCKS_EXACT,YES,"age=18+;profile=Rendimento 18+ fundo: 400/800/1500 livre; densidade aeróbica, A2/A3, race pace, força, perna e velocidade sob fadiga;type=Técnica/Fundamentos;zones=A3|A2|A1;styles=Livre/Crawl;skills=Perna","Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-18+-FUN-04,600/400/200 Progression,8400,8400,0,OK — EXATO,Treinos_18_Mais_Fundo,5,18+,ATR / compatível com motor de fase,"Rendimento 18+ fundo: 400/800/1500 livre; densidade aeróbica, A2/A3, race pace, força, perna e velocidade sob fadiga",Técnica/Fundamentos,"Rendimento 18+ fundo: 400/800/1500 livre; densidade aeróbica, A2/A3, race pace, força, perna e velocidade sob fadiga",,A3|A2|A1,Livre/Crawl,,Perna,,8,READY_WHOLE|BLOCKS_EXACT,YES,"age=18+;profile=Rendimento 18+ fundo: 400/800/1500 livre; densidade aeróbica, A2/A3, race pace, força, perna e velocidade sob fadiga;type=Técnica/Fundamentos;zones=A3|A2|A1;styles=Livre/Crawl;skills=Perna","Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-18+-FUN-05,100 Progression Master,8000,8000,0,OK — EXATO,Treinos_18_Mais_Fundo,6,18+,ATR / compatível com motor de fase,"Rendimento 18+ fundo: 400/800/1500 livre; densidade aeróbica, A2/A3, race pace, força, perna e velocidade sob fadiga",Técnica/Fundamentos,"Rendimento 18+ fundo: 400/800/1500 livre; densidade aeróbica, A2/A3, race pace, força, perna e velocidade sob fadiga",,A3|A2,Livre/Crawl,,Braçadas|Perna,,8,READY_WHOLE|BLOCKS_EXACT,YES,"age=18+;profile=Rendimento 18+ fundo: 400/800/1500 livre; densidade aeróbica, A2/A3, race pace, força, perna e velocidade sob fadiga;type=Técnica/Fundamentos;zones=A3|A2;styles=Livre/Crawl;skills=Braçadas|Perna","Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-18+-FUN-06,Aerobic Density 800s,8800,8800,0,OK — EXATO,Treinos_18_Mais_Fundo,7,18+,ATR / compatível com motor de fase,"Rendimento 18+ fundo: 400/800/1500 livre; densidade aeróbica, A2/A3, race pace, força, perna e velocidade sob fadiga",Técnica/Fundamentos,"Rendimento 18+ fundo: 400/800/1500 livre; densidade aeróbica, A2/A3, race pace, força, perna e velocidade sob fadiga",,A3|A2|A1,Livre/Crawl,,Perna,,8,READY_WHOLE|BLOCKS_EXACT,YES,"age=18+;profile=Rendimento 18+ fundo: 400/800/1500 livre; densidade aeróbica, A2/A3, race pace, força, perna e velocidade sob fadiga;type=Técnica/Fundamentos;zones=A3|A2|A1;styles=Livre/Crawl;skills=Perna","Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-18+-FUN-07,A2/A3 400–200–100,8200,8200,0,OK — EXATO,Treinos_18_Mais_Fundo,8,18+,ATR / compatível com motor de fase,"Rendimento 18+ fundo: 400/800/1500 livre; densidade aeróbica, A2/A3, race pace, força, perna e velocidade sob fadiga",Técnica/Fundamentos,"Rendimento 18+ fundo: 400/800/1500 livre; densidade aeróbica, A2/A3, race pace, força, perna e velocidade sob fadiga",,A3|A2|A1,Livre/Crawl,,Perna,,8,READY_WHOLE|BLOCKS_EXACT,YES,"age=18+;profile=Rendimento 18+ fundo: 400/800/1500 livre; densidade aeróbica, A2/A3, race pace, força, perna e velocidade sob fadiga;type=Técnica/Fundamentos;zones=A3|A2|A1;styles=Livre/Crawl;skills=Perna","Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-18+-FUN-08,Threshold 300s,8000,8000,0,OK — EXATO,Treinos_18_Mais_Fundo,9,18+,ATR / compatível com motor de fase,"Rendimento 18+ fundo: 400/800/1500 livre; densidade aeróbica, A2/A3, race pace, força, perna e velocidade sob fadiga",Técnica/Fundamentos,"Rendimento 18+ fundo: 400/800/1500 livre; densidade aeróbica, A2/A3, race pace, força, perna e velocidade sob fadiga",,A3|A2,Livre/Crawl,,Braçadas|Perna,,8,READY_WHOLE|BLOCKS_EXACT,YES,"age=18+;profile=Rendimento 18+ fundo: 400/800/1500 livre; densidade aeróbica, A2/A3, race pace, força, perna e velocidade sob fadiga;type=Técnica/Fundamentos;zones=A3|A2;styles=Livre/Crawl;skills=Braçadas|Perna","Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-18+-FUN-09,1500 Race-Pace Integration,8200,8200,0,OK — EXATO,Treinos_18_Mais_Fundo,10,18+,ATR / compatível com motor de fase,"Rendimento 18+ fundo: 400/800/1500 livre; densidade aeróbica, A2/A3, race pace, força, perna e velocidade sob fadiga",Técnica/Fundamentos,"Rendimento 18+ fundo: 400/800/1500 livre; densidade aeróbica, A2/A3, race pace, força, perna e velocidade sob fadiga",,A3|A2|A1,Livre/Crawl,,Perna,,8,READY_WHOLE|BLOCKS_EXACT,YES,"age=18+;profile=Rendimento 18+ fundo: 400/800/1500 livre; densidade aeróbica, A2/A3, race pace, força, perna e velocidade sob fadiga;type=Técnica/Fundamentos;zones=A3|A2|A1;styles=Livre/Crawl;skills=Perna","Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-18+-FUN-10,800 Race-Pace Endurance,8000,8000,0,OK — EXATO,Treinos_18_Mais_Fundo,11,18+,ATR / compatível com motor de fase,"Rendimento 18+ fundo: 400/800/1500 livre; densidade aeróbica, A2/A3, race pace, força, perna e velocidade sob fadiga",Técnica/Fundamentos,"Rendimento 18+ fundo: 400/800/1500 livre; densidade aeróbica, A2/A3, race pace, força, perna e velocidade sob fadiga",,A3|A2|A1,Livre/Crawl,,Perna,,8,READY_WHOLE|BLOCKS_EXACT,YES,"age=18+;profile=Rendimento 18+ fundo: 400/800/1500 livre; densidade aeróbica, A2/A3, race pace, força, perna e velocidade sob fadiga;type=Técnica/Fundamentos;zones=A3|A2|A1;styles=Livre/Crawl;skills=Perna","Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-18+-FUN-11,400/800 Mixed Race Pace,8000,8000,0,OK — EXATO,Treinos_18_Mais_Fundo,12,18+,ATR / compatível com motor de fase,"Rendimento 18+ fundo: 400/800/1500 livre; densidade aeróbica, A2/A3, race pace, força, perna e velocidade sob fadiga",Técnica/Fundamentos,"Rendimento 18+ fundo: 400/800/1500 livre; densidade aeróbica, A2/A3, race pace, força, perna e velocidade sob fadiga",,A3|A2,Livre/Crawl,,Perna,,8,READY_WHOLE|BLOCKS_EXACT,YES,"age=18+;profile=Rendimento 18+ fundo: 400/800/1500 livre; densidade aeróbica, A2/A3, race pace, força, perna e velocidade sob fadiga;type=Técnica/Fundamentos;zones=A3|A2;styles=Livre/Crawl;skills=Perna","Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-18+-FUN-12,Long Pull Strength,8400,8400,0,OK — EXATO,Treinos_18_Mais_Fundo,13,18+,ATR / compatível com motor de fase,"Rendimento 18+ fundo: 400/800/1500 livre; densidade aeróbica, A2/A3, race pace, força, perna e velocidade sob fadiga",Técnica/Fundamentos,"Rendimento 18+ fundo: 400/800/1500 livre; densidade aeróbica, A2/A3, race pace, força, perna e velocidade sob fadiga",,A3|A2,Livre/Crawl,Palmar,Perna,,8,READY_WHOLE|BLOCKS_EXACT,YES,"age=18+;profile=Rendimento 18+ fundo: 400/800/1500 livre; densidade aeróbica, A2/A3, race pace, força, perna e velocidade sob fadiga;type=Técnica/Fundamentos;zones=A3|A2;styles=Livre/Crawl;skills=Perna","Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-18+-FUN-13,Special Strength → Aerobic Transfer,8000,8000,0,OK — EXATO,Treinos_18_Mais_Fundo,14,18+,ATR / compatível com motor de fase,"Rendimento 18+ fundo: 400/800/1500 livre; densidade aeróbica, A2/A3, race pace, força, perna e velocidade sob fadiga",Técnica/Fundamentos,"Rendimento 18+ fundo: 400/800/1500 livre; densidade aeróbica, A2/A3, race pace, força, perna e velocidade sob fadiga",,A3|A2|A1,Livre/Crawl,Palmar|Camisa|Short,Perna,,8,READY_WHOLE|BLOCKS_EXACT,YES,"age=18+;profile=Rendimento 18+ fundo: 400/800/1500 livre; densidade aeróbica, A2/A3, race pace, força, perna e velocidade sob fadiga;type=Técnica/Fundamentos;zones=A3|A2|A1;styles=Livre/Crawl;skills=Perna","Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-18+-FUN-14,Kick Endurance for Distance,8000,8000,0,OK — EXATO,Treinos_18_Mais_Fundo,15,18+,ATR / compatível com motor de fase,"Rendimento 18+ fundo: 400/800/1500 livre; densidade aeróbica, A2/A3, race pace, força, perna e velocidade sob fadiga",Técnica/Fundamentos,"Rendimento 18+ fundo: 400/800/1500 livre; densidade aeróbica, A2/A3, race pace, força, perna e velocidade sob fadiga",,A3|A2,Livre/Crawl,,Perna,,8,READY_WHOLE|BLOCKS_EXACT,YES,"age=18+;profile=Rendimento 18+ fundo: 400/800/1500 livre; densidade aeróbica, A2/A3, race pace, força, perna e velocidade sob fadiga;type=Técnica/Fundamentos;zones=A3|A2;styles=Livre/Crawl;skills=Perna","Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-18+-FUN-15,Negative Split Distance,8400,8400,0,OK — EXATO,Treinos_18_Mais_Fundo,16,18+,ATR / compatível com motor de fase,"Rendimento 18+ fundo: 400/800/1500 livre; densidade aeróbica, A2/A3, race pace, força, perna e velocidade sob fadiga",Técnica/Fundamentos,"Rendimento 18+ fundo: 400/800/1500 livre; densidade aeróbica, A2/A3, race pace, força, perna e velocidade sob fadiga",,A3|A2,Livre/Crawl,,Perna,,8,READY_WHOLE|BLOCKS_EXACT,YES,"age=18+;profile=Rendimento 18+ fundo: 400/800/1500 livre; densidade aeróbica, A2/A3, race pace, força, perna e velocidade sob fadiga;type=Técnica/Fundamentos;zones=A3|A2;styles=Livre/Crawl;skills=Perna","Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-18+-FUN-16,1500 Broken Performance,8200,8200,0,OK — EXATO,Treinos_18_Mais_Fundo,17,18+,ATR / compatível com motor de fase,"Rendimento 18+ fundo: 400/800/1500 livre; densidade aeróbica, A2/A3, race pace, força, perna e velocidade sob fadiga",Técnica/Fundamentos,"Rendimento 18+ fundo: 400/800/1500 livre; densidade aeróbica, A2/A3, race pace, força, perna e velocidade sob fadiga",,A3|A2,Livre/Crawl,,Perna,,9,READY_WHOLE|BLOCKS_EXACT,YES,"age=18+;profile=Rendimento 18+ fundo: 400/800/1500 livre; densidade aeróbica, A2/A3, race pace, força, perna e velocidade sob fadiga;type=Técnica/Fundamentos;zones=A3|A2;styles=Livre/Crawl;skills=Perna","Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-18+-FUN-17,800 Broken + Speed Reserve,7800,7800,0,OK — EXATO,Treinos_18_Mais_Fundo,18,18+,ATR / compatível com motor de fase,"Rendimento 18+ fundo: 400/800/1500 livre; densidade aeróbica, A2/A3, race pace, força, perna e velocidade sob fadiga",Técnica/Fundamentos,"Rendimento 18+ fundo: 400/800/1500 livre; densidade aeróbica, A2/A3, race pace, força, perna e velocidade sob fadiga",,A3|A2,Livre/Crawl,,Perna,,9,READY_WHOLE|BLOCKS_EXACT,YES,"age=18+;profile=Rendimento 18+ fundo: 400/800/1500 livre; densidade aeróbica, A2/A3, race pace, força, perna e velocidade sob fadiga;type=Técnica/Fundamentos;zones=A3|A2;styles=Livre/Crawl;skills=Perna","Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-18+-FUN-18,A3 Under Fatigue,8000,8000,0,OK — EXATO,Treinos_18_Mais_Fundo,19,18+,ATR / compatível com motor de fase,"Rendimento 18+ fundo: 400/800/1500 livre; densidade aeróbica, A2/A3, race pace, força, perna e velocidade sob fadiga",Técnica/Fundamentos,"Rendimento 18+ fundo: 400/800/1500 livre; densidade aeróbica, A2/A3, race pace, força, perna e velocidade sob fadiga",,A3|A2,Livre/Crawl,,Perna,,8,READY_WHOLE|BLOCKS_EXACT,YES,"age=18+;profile=Rendimento 18+ fundo: 400/800/1500 livre; densidade aeróbica, A2/A3, race pace, força, perna e velocidade sob fadiga;type=Técnica/Fundamentos;zones=A3|A2;styles=Livre/Crawl;skills=Perna","Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-18+-FUN-19,1500 → 800 → 400 Velocity Ladder,8000,8000,0,OK — EXATO,Treinos_18_Mais_Fundo,20,18+,ATR / compatível com motor de fase,"Rendimento 18+ fundo: 400/800/1500 livre; densidade aeróbica, A2/A3, race pace, força, perna e velocidade sob fadiga",Técnica/Fundamentos,"Rendimento 18+ fundo: 400/800/1500 livre; densidade aeróbica, A2/A3, race pace, força, perna e velocidade sob fadiga",,A3|A2,Livre/Crawl,,Perna,,8,READY_WHOLE|BLOCKS_EXACT,YES,"age=18+;profile=Rendimento 18+ fundo: 400/800/1500 livre; densidade aeróbica, A2/A3, race pace, força, perna e velocidade sob fadiga;type=Técnica/Fundamentos;zones=A3|A2;styles=Livre/Crawl;skills=Perna","Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
